21025.234800;8683.423017;84101.288500;
22093.407675;8900.731542;44266.083400;
22665.433825;9232.537245;32088.061400;
23081.183275;9154.738731;32380.407800;
23231.072525;9243.647768;32498.101900;
23219.968100;9065.356404;32302.324900;
23351.608625;9199.081646;32590.979400;
23236.330975;9121.639416;32432.914100;
